"OrderID","CustomerID","FirstName","LastName","Gender","Age","Region","ProductCategory","Quantity","UnitPrice","Discount","SalesRep","PaymentMethod","CustomerSegment","City","OrderDate","Email","Phone","Rating","Comments","Revenue"
"ORD025521","CUST16207",NA,"Davidson","Female",73,"East","Automotive",5,1735.54,0.05,"Nancy","Debit Card","Government","Malindi",2024-09-08,"madison8407@gmail.com","0740630974",4,"Poor customer service",8243.82
"ORD025522","CUST97668","Ronald",NA,"Male",19,"WEST",NA,3,2427.35,0.22,"Rose","Debit Card","Retail","Malindi",2023-02-26,"lisa8738@gmail.com","0710445623",4,"Will buy again",5680
"ORD025523","CUST23027","Sean","Henry","Female",26,"West","Sports",6,1202.02,0.07,"Lilian","Bank Transfer","SME","Malindi",2024-10-25,"arnold2942@gmail.com",NA,5,"Will buy again",6707.27
"ORD025524","CUST26208","Raymond","Hernandez","Male",56,"South","Health & Beauty",12,653.95,0.18,NA,"Bank Transfer","Corporate","Embu",2023-05-27,"roger155@gmail.com","0755238454",1,"Fast shipping",6434.87
"ORD025525","CUST28219",NA,"Gray","Female",61,"East","Home Appliances",10,1513.89,0.29,"Victor",NA,"Retail",NA,2023-03-18,"felix3422@gmail.com","0728297310",5,"Late delivery",10748.62
"ORD025526","CUST70190","Teresa",NA,"Female",19,"Central","Health & Beauty",11,2792.78,0.05,"Brian","Cash","SME","Nakuru",2024-08-15,"julie1584@gmail.com","0734120599",1,"Highly recommended",29184.55
"ORD025527","CUST13060","Dorothy","Morris","Male",60,"South","Sports",14,2832.7,0.03,"Irene","Cash","Corporate","Nairobi",2023-03-27,"catherine7684@gmail.com","0746286787",2,"Wrong item",38468.07
"ORD025528","CUST48764","Cynthia","Rogers","Female",22,"Central","Furniture",18,1587.11,0.22,"Nancy","Credit Card","Wholesale","Meru",2023-05-23,NA,"0761980539",1,"Poor customer service",22283.02
"ORD025529","CUST94639",NA,"Peterson","Female",26,"East",NA,1,1509.7,0.02,"Walter","Debit Card","Corporate","Malindi",2025-09-13,"eugene9643@gmail.com","0712549423",3,"Highly recommended",1479.51
"ORD025530","CUST25383","Jordan","Achieng",NA,71,"Central","Furniture",1,2894.72,0.09,"Irene","Mobile Money","SME","Kitale",2023-03-06,"dennis7962@gmail.com","0723448083",4,"Average experience",2634.2
"ORD025531","CUST73654","Isabella","Ford","Female",46,"EAST","Electronics",5,2825.26,0.16,"Tabitha","Mobile Money","Corporate","Thika",2023-07-27,"martha8589@gmail.com",NA,1,NA,11866.09
"ORD025532","CUST75377","Thomas","Adams","Female",25,NA,"Furniture",7,2768.82,0.32,"Oliver","Mobile Money","Wholesale","nakuru",2024-09-16,"judith295@gmail.com","0763247253",1,"Poor customer service",13179.58
"ORD025533","CUST27613","Barbara","Stone","Female",70,"Central","Sports",4,1654.23,0.15,"Winnie","Credit Card","SME",NA,2023-03-13,"audrey8269@gmail.com","0722662454",1,"Excellent service",5624.38
"ORD025534","CUST70345","Joe","James","Male",20,"WEST","Automotive",18,525.9,0.39,"Nancy","Bank Transfer","Government","Malindi",2025-01-10,"grace7616@gmail.com","0735801514",1,"Fast shipping",5774.38
"ORD025535","CUST46495","Anna",NA,"Female",60,"East","Food & Beverage",13,2856.07,0.07,"Kelvin","Debit Card","Wholesale","Kitale",2023-02-24,"nancy4019@gmail.com","0758605536",2,"Poor customer service",34529.89
"ORD025536","CUST41875","William","Hunt","Female",42,"Central","Electronics",8,1466.36,0.25,"Collins","Bank Transfer","Retail","Naivasha",2025-03-19,"abel8917@gmail.com","0757772238",2,"Poor customer service",8798.16
"ORD025537","CUST91321","Patrick","King","Female",35,"East","Health & Beauty",18,2067.56,0.22,"Abel","Debit Card","SME","mombasa",2023-08-13,"betty3116@gmail.com","0753561550",5,"Will buy again",29028.54
"ORD025538","CUST24994","Anita","Foster","Female",45,"South",NA,11,2563.79,0.23,"Yvonne","Debit Card","Wholesale","Mombasa",2024-03-22,"sarah1483@gmail.com",NA,5,NA,21715.3
"ORD025539","CUST35551","Gregory","Walker","Male",63,"EAST","Office Supplies",12,2205.85,0.39,"Purity","Bank Transfer","Wholesale","Machakos",2024-02-01,"stephen7573@gmail.com","0722395704",3,"Poor customer service",16146.82
"ORD025540","CUST34870","Jason","Morgan","Female",41,"Central","Automotive",20,1044,0.28,"Irene","Mobile Money","SME","Malindi",2023-04-22,"isabella8414@gmail.com","0728960265",4,"Will buy again",15033.6
"ORD025541","CUST55381","Nathan","Smith","Male",66,"SOUTH","Furniture",13,1921.34,0.36,"Ruth","Mobile Money","Retail","Meru",2025-05-25,"dylan3109@gmail.com","0721410946",3,"Product damaged",15985.55
"ORD025542","CUST40504","Victoria","Kennedy","Male",52,"South","Furniture",13,1993.62,0.39,NA,"Cash","Wholesale","Nyeri",2024-01-23,"jennifer8516@gmail.com","0774946053",1,"Highly recommended",15809.41
"ORD025543","CUST20289","Mason","Koech","Male",64,"West","Health   &   Beauty",11,2179.68,0.36,"Brenda","Mobile Money","Corporate","Machakos",2025-07-11,"alex5674@gmail.com","0711010247",4,"Late delivery",15344.95
"ORD025544","CUST10507","Henry","Lopez","Male",44,"West","Home Appliances",6,545.15,0.37,"George","Debit Card","Corporate","Kericho",2023-12-07,NA,NA,5,"Average experience",2060.67
"ORD025545","CUST79603","Nancy","Odhiambo","Female",59,"Central","Clothing",3,2316.74,0.12,"Nancy","Cash","SME",NA,2025-08-14,"mark1319@gmail.com","0765234992",3,"Poor customer service",6116.19
"ORD025546","CUST96906","Patricia","Nolan","Male",37,"South","Office Supplies",11,2737.86,0.23,"Queen","Cash","Corporate","thika",2025-06-24,"mary8372@gmail.com","0771909409",4,"Highly recommended",23189.67
"ORD025547","CUST15644"," Nancy","Harris","Female",66,"Central","Clothing",9,78.1,0.39,"Valerie","Mobile Money","SME","Nairobi",2024-09-12,"alan2630@gmail.com","0780524697",5,NA,428.77
"ORD025548","CUST72290",NA,"Clark","Male",69,"WEST","Home Appliances",8,2384.97,0.3,"Martin","Cash",NA,"Malindi",2023-11-23,"noah7138@gmail.com","0794934843",5,"Highly recommended",13355.83
"ORD025549","CUST66012","Alice","Sanders","Female",75,"Central","Electronics",9,2159.55,0.06,"Oliver","Mobile Money","Wholesale","Eldoret",2024-07-10,NA,"0792152091",4,"Fast shipping",18269.79
"ORD025550","CUST52522","Roy","Hamilton ","Male",70,"East","Food & Beverage",15,2741.16,0.2,"Quincy","Mobile Money","Retail","Kericho",2024-03-09,"beverly8712@gmail.com","0757194629",4,"Will buy again",32893.92
"ORD025551","CUST97445","Douglas","Henderson","Male",34,"West",NA,16,1535.35,0.08,"Oliver","Cash","Government","Kitale",2025-03-12,"patricia2852@gmail.com","0715982533",1,"Fast shipping",22600.35
"ORD025552","CUST91574","Eugene","Johnson","Female",52,"South","Sports",10,2996.03,0.01,"Paul","Bank Transfer","Government","Nairobi",2024-10-23,"nathan6135@gmail.com","0754935600",3,"Will buy again",29660.7
"ORD025553","CUST64401"," Sean","Chebet","Male",28,"South","Health & Beauty",14,1848.69,0.09,"Collins","Bank Transfer","Corporate","Meru",2023-10-23,"natalie9045@gmail.com","0767492972",2,"Will buy again",23552.31
"ORD025554","CUST47120","Donald","Kelly",NA,38,"North","Office Supplies",3,1472.17,0.31,"Victor","Bank Transfer","Government","nairobi",2023-07-16,"donald4922@gmail.com","0729014365",5,"Average experience",3047.39
"ORD025555","CUST70610","Barbara","Hart","Female",56,"South","Office Supplies",11,63.49,0.3,NA,"Cash","Wholesale","Nyeri",2024-09-28,"billy3539@gmail.com","0724238190",1,"Fast shipping",488.87
"ORD025556","CUST52008","Diana","Black","M",56,"West","Office Supplies",3,1459.76,0.04,"Tabitha","Cash","SME","nairobi",2025-12-31,"donna6314@gmail.com","0721892498",4,"Average experience",4204.11
"ORD025557","CUST97839","Aisha","Walker","Male",28,"East","Furniture",4,751.3,0.06,"Steve","Debit Card","Wholesale","Naivasha",2023-01-08,"dylan8099@gmail.com","0714599490",5,"Product damaged",2824.89
"ORD025558","CUST55084","Christopher","Butler","Female",60,"Central","Books",16,955.07,0.07,"Samuel",NA,"Retail","Thika",2024-01-10,"christina3350@gmail.com","0748768484",5,"Wrong item",14211.44
"ORD025559","CUST76154","Melissa","King","Male",72,NA,"Furniture",5,1686.24,0.01,"Tabitha","Bank Transfer","SME","Kisumu",2025-05-31,"faith7072@gmail.com","0727555065",5,"Late delivery",8346.89
"ORD025560","CUST13093","Cynthia","White","Female",59,"East","Office Supplies",17,1366.78,0.39,"Valerie","Cash","Retail","Thika",2023-02-14,"ethan148@gmail.com","0796939577",1,"Average experience",14173.51
"ORD025561","CUST31016","Arthur","Patel","Female",0,"Central","Office Supplies",14,497.95,0.37,"Oscar","Mobile Money","SME","kericho",2023-12-13,"lisa9202@gmail.com",NA,4,"Product damaged",4391.92
"ORD025562","CUST41058","Donald","Adams","Male",50,"West","Office Supplies",5,1478.55,0.18,"Martin","Bank Transfer","Retail","Kitale",2023-05-05,"alexander2713@gmail.com","0763195211",3,"Poor customer service",6062.06
"ORD025563","CUST18045","Aaron","Chapman","Male",73,"North","Books",1,1456.5,0.37,"Purity","Credit Card","Corporate","Naivasha",2024-08-16,"christina9491@gmail.com","0762130221",1,"Wrong item",917.6
"ORD025564","CUST26027","Amber","George","Male",57,"South","Furniture",2,2031.13,0.02,NA,"Credit Card","Corporate","Nakuru",2023-06-30,"cameron564@gmail.com",NA,3,"Highly recommended",3981.01
"ORD025565","CUST20251","Jesse","George","Male",56,"North","Books",4,1132.71,0.12,"Nancy","Credit Card","Wholesale","Kisumu",2023-06-05,"scott3541@gmail.com","0716346401",3,"Fast shipping",3987.14
"ORD025566","CUST90140","Benjamin","Cruz",NA,40,"West","Clothing",-7,2050.73,0.13,"Brenda","Mobile Money","Wholesale","Naivasha",2024-05-12,"ann984@gmail.com","0794079892",3,"Product damaged",-12488.95
"ORD025567","CUST71129","Logan","Cooper","Male",51,"West","Health & Beauty",8,1804.01,0.12,"Jack","Cash","SME","Mombasa",2025-08-22,"edward4236@gmail.com","0736856509",4,"Late delivery",12700.23
"ORD025568","CUST16606","Harold","Jackson","Female",75,"Central","Health & Beauty",17,2248.76,0.24,"Oliver","Cash","Corporate","Nairobi",2025-12-24,"joe2990@gmail.com","0787388258",4,"Will buy again",29053.98
"ORD025569","CUST25991"," Patrick","Harvey",NA,67,"South",NA,11,2003.12,0.05,"Abel","Debit Card","Wholesale","naivasha",2025-12-06,"ann5613@gmail.com","0777407745",5,"Wrong item",20932.6
"ORD025570","CUST99654","Peter","Cooper","Male",23,NA,"Books",10,905.04,0.03,"Jack","Credit Card","Retail","Kitale",2023-11-14,"jordan8473@gmail.com","0761120311",2,"Will buy again",8778.89
"ORD025571","CUST80270","Russell","Ramirez","Female",50,"South","Office Supplies",1,1535.48,0.15,"Xavier","Credit Card","Corporate","Kitale",2023-05-19,"elizabeth7196@gmail.com","0747352433",1,"Will buy again",1305.16
"ORD025572","CUST80670","Linda","Griffin","Female",43,"East","Home Appliances",15,393.86,0.07,"Oscar","Mobile Money","Government","Nakuru",2023-08-09,"vincent4008@gmail.com","0721469660",5,"Late delivery",5494.35
"ORD025573","CUST41562","Jesse","George","Male",38,"East","Electronics",19,1323.56,0.29,"Edwin","Mobile Money","SME",NA,2025-01-07,"olivia598@gmail.com","0734837697",5,"Will buy again",17854.82
"ORD025574","CUST46896","Alex","James","Male",25,"East",NA,5,2252.19,0.2,"Purity","Credit Card","Corporate","Machakos",2023-10-05,"martha7775@gmail.com","0725827815",5,"Wrong item",9008.76
"ORD025575","CUST15414","Ann","Butler","Female",62,"Central","Sports",12,2301.05,0.21,"Alice","Debit Card","Wholesale","Kitale",2023-03-02,"natalie8418@gmail.com",NA,1,"Wrong item",21813.95
"ORD025576","CUST95266","Cynthia","Chapman","Male",36,"West","Electronics",5,484.25,0.14,"Victor","Debit Card","Retail","Kisumu",2025-09-08,"jacob1292@gmail.com","0736469990",1,"Average experience",2082.28
"ORD025577","CUST65086","Eric","Murphy","Female",21,"East","Furniture",9,2187.64,0.04,"Edwin","Debit Card","Wholesale","Meru",2023-02-15,"audrey9301@gmail.com","0727480331",5,"Late delivery",18901.21
"ORD025578","CUST85276","Eugene","Yego","Female",60,"WEST","Automotive",4,490.31,0.06,"Ursula","Mobile Money",NA,"Eldoret",2024-02-25,"teresa4508@gmail.com","0732356539",2,"Highly recommended",1843.57
"ORD025579","CUST17326","Pamela","Williams","Male",37,"West","Food & Beverage",19,2854.84,0.11,"Abel","Debit Card","Corporate",NA,2025-04-18,"teresa7294@gmail.com","0781786381",4,NA,48275.34
"ORD025580","CUST22338","Charles",NA,"Male",66,"South","Home Appliances",12,1898.95,0.39,"Irene","Credit Card","Corporate","Mombasa",2025-02-28,"jack3279@gmail.com","0771671210",3,"Excellent service",13900.31
"ORD025581","CUST26460","Jordan","Bradley","Female",64,"North","Sports",1,1507.89,0.17,"Victor","Credit Card","Corporate","Nyeri",2024-02-26,"johnny6636@gmail.com","0741963487",1,"Wrong item",1251.55
"ORD025582","CUST46739","Nathan","Gonzalez","Female",75,"South","Health & Beauty",5,1857.25,0.27,"Kevin","Credit Card","Retail","Kericho",2025-07-18,"john750@gmail.com","0745643035",5,"Satisfied",6778.96
"ORD025583","CUST57842","Janice","Gomez","Male",70,"Central","Clothing",4,2186.94,0.17,"Ruth","Mobile Money","Corporate",NA,2025-07-20,"gregory4147@gmail.com","0724946034",1,"Satisfied",7260.64
"ORD025584","CUST24766","Eric","Were","Female",72,"Central","Books",18,2783.26,0.05,"Beatrice","Cash","Wholesale","Naivasha",2025-05-31,"sophia8331@gmail.com","0727377868",1,"Average experience",47593.75
"ORD025585","CUST43324","Gregory","Howard","Male",75,"South","Home Appliances",17,2438.06,0.03,"Mark","Credit Card","Retail","Embu",2024-10-09,"charlotte2790@gmail.com","0791051275",1,"Excellent service",40203.61
"ORD025586","CUST72855","Philip","Long","Male",27,"Central","Sports",7,847.38,0.23,"Queen","Bank Transfer","Government","Kisumu",2023-01-20,"lawrence4251@gmail.com","0734532764",4,"Average experience",4567.38
"ORD025587","CUST82077","Lawrence","Cox","Female",50,"South","Books",9,1701.48,0.39,"Faith","Cash","Government","Malindi",2024-02-26,"sean1050@gmail.com",NA,4,"Satisfied",9341.13
"ORD025588","CUST97290","Paul","Spencer","Male",59,"South","Electronics",1,2357.79,0.17,NA,"Mobile Money","Retail","kitale",2025-03-14,"marie9286@gmail.com","0746322680",1,"Highly recommended",1956.97
"ORD025589","CUST45407","Calvin","Clarke","Female",73,"North","Furniture",2,2748.04,0.39,"Tabitha","Debit Card","Wholesale","Malindi",2023-02-03,"jesse6722@gmail.com","0738645781",3,"Fast shipping",3352.61
"ORD025590","CUST26975","Bernard","Powell","Female",22,"South","Sports",2,1773.56,0,"Alice","Cash","Corporate","Mombasa",2024-11-15,"angela9802@gmail.com","0737995738",5,NA,3547.12
"ORD025591","CUST69429","Stephen","Murphy","Female",75,"West",NA,14,1105.39,0.15,"Faith","Credit Card","Government","Eldoret",2025-10-18,"ashley5085@gmail.com","0717006106",2,"Highly recommended",13154.14
"ORD025592","CUST53733","Michelle","Adams","Male",65,"Central","Office Supplies",19,479.2,0.24,"Winnie","Cash","Wholesale","Nairobi",2023-08-27,"amanda4991@gmail.com","0745073347",1,"Wrong item",6919.65
"ORD025593","CUST65311","Catherine","Carter",NA,64,"West","Food & Beverage",14,710.11,0.18,"Zack","Bank Transfer","Corporate","Machakos",2024-07-02,"barbara688@gmail.com",NA,5,NA,8152.06
"ORD025594","CUST32116",NA,"Rivera","Female",43,"North","Sports",13,953.87,0.02,"Charles","Debit Card","Corporate","Kericho",2031-12-20,"raymond4020@gmail.com","0712879752",1,"Late delivery",12152.3
"ORD025595","CUST52553","Joshua",NA,"Male",66,"East","Electronics",18,1322.27,0.39,"Jack","Cash","SME","Kitale",2025-11-05,"william2953@gmail.com","0796417777",3,"Will buy again",14518.52
"ORD025596","CUST31234","Edward","Davies","Male",65,"North","Food & Beverage",8,2338.13,0.26,"Calvin","Cash","Retail","Kisii",2030-09-14,"eric6817@gmail.com",NA,4,"Will buy again",13841.73
"ORD025597","CUST23393"," Isabella","Black","Female",42,"West","Office Supplies",9,2577.98,0.11,NA,"Bank Transfer","Corporate",NA,2024-07-31,"sara9885@gmail.com","0790201109",3,"Excellent service",20649.62
"ORD025598","CUST81801","Emily","Onyango ","Female",70,"North","Food & Beverage",14,806.57,0.28,"Calvin","Credit Card","Wholesale","Malindi",2025-04-26,"allan3620@gmail.com","0725296589",3,NA,8130.23
"ORD025599","CUST72841","David",NA,"Male",48,"South","Office Supplies",13,315.54,0.39,"Purity","Bank Transfer","Corporate","Malindi",2024-03-07,"audrey891@gmail.com","0768208614",3,"Wrong item",2502.23
"ORD025600","CUST76584","Diana",NA,NA,39,"East","Books",3,1685.68,0.09,"Henry","Bank Transfer","SME","Eldoret",2023-12-20,"charles1049@gmail.com","0787249352",4,"Product damaged",4601.91
"ORD025601","CUST43008","Paul","Williamson","Male",73,"East","Health & Beauty",14,829.34,0.29,"Faith","Bank Transfer","Wholesale","Nairobi",2023-05-01,"brandon8501@gmail.com","0745588541",1,"Fast shipping",8243.64
"ORD025602","CUST66098","Arnold","Rodriguez","Female",71,"South","Furniture",20,274.75,0.26,"Ian",NA,"Government","Nakuru",2025-08-27,"kimberly5351@gmail.com","0792648573",4,NA,4066.3
"ORD025603","CUST21497","Jason","Robinson","Male",45,"West","Food & Beverage",15,2389.98,0.04,"Edwin","Debit Card","Retail","Nakuru",2023-09-06,"isaac3897@gmail.com","0741761377",1,"Product damaged",34415.71
"ORD025604","CUST24417","Jeffrey","Mwangi","Male",28,"EAST","Office Supplies",7,1572.51,0.11,"Brenda","Mobile Money","Government","Eldoret",2025-11-23,"emma518@gmail.com","0765169033",2,"Will buy again",9796.74
"ORD025605","CUST48122","Christopher","Hamilton","Female",33,"North","Electronics",15,1940.08,0.04,"Kevin","Bank Transfer","Corporate","Machakos",2024-02-22,"nathan3686@gmail.com","0799061512",5,"Will buy again",27937.15
"ORD025606","CUST58513","Richard","Sullivan","Male",36,"NORTH","Electronics",8,28.14,0.26,"Yvonne","Debit Card","SME","Eldoret",2025-09-17,"caleb9111@gmail.com","0737982144",2,"Fast shipping",166.59
"ORD025607","CUST43581"," Sara","Powell","Male",31,"EAST","Home Appliances",13,1326,0.03,"Quincy","Credit Card","Retail","Nyeri",2024-01-30,"martha1324@gmail.com","0737145002",1,"Will buy again",16720.86
"ORD025608","CUST41028","Lisa","Kelly","Female",68,"Central","Home Appliances",12,298.04,0.19,"Brian",NA,NA,"Machakos",2023-04-04,"austin4743@gmail.com",NA,2,"Wrong item",2896.95
"ORD025609","CUST32003","Sara","Baker","Female",27,"North","Electronics",19,2762.11,0.09,"Walter","Debit Card","Government",NA,2023-03-08,"nathan584@gmail.com","0721331939",3,"Highly recommended",47756.88
"ORD025610","CUST54010","Isabella","Evans","Male",43,"East","Food & Beverage",5,1907.12,0.2,"Tabitha","Bank Transfer","SME","Kisumu",2024-03-28,"maria8574@gmail.com",NA,1,"Excellent service",7628.48
"ORD025611","CUST52489","Diana","Odhiambo","Female",56,"South","Automotive",3,802.23,0.29,"Eric","Mobile Money","Wholesale","Nyeri",2025-11-18,"andrew7660@gmail.com","0710088117",1,"Satisfied",1708.75
"ORD025612","CUST75667","Paul","Cox","Female",63,"East","Home Appliances",2,232.21,0.15,"Gilbert","Bank Transfer","Corporate","Kisumu",2023-12-16,"stephen2566@gmail.com",NA,1,"Excellent service",394.76
"ORD025613","CUST18441","Kelly","Hernandez","Male",72,"West","Furniture",20,2311.3,0.02,"Edwin","Mobile Money","Wholesale","Nyeri",2025-09-29,"alex8142@gmail.com","0766809286",4,"Average experience",45301.48
"ORD025614","CUST72694","Christina","Cheruiyot","Female",30,"South","Health & Beauty",18,1787.96,0.37,"Abel","Bank Transfer","Corporate","Eldoret",2024-08-20,"stephanie3133@gmail.com","0772830896",2,"Poor customer service",20275.47
"ORD025615","CUST79997","Eugene","Omondi","Female",22,"Central","Sports",16,99.68,0.17,"Hilda","Bank Transfer","SME","Kericho",2024-10-23,"nathan584@gmail.com","0765085567",1,"Fast shipping",1323.75
"ORD025616","CUST47146","Jean","Hamilton","Male",32,"North","Books",16,343.67,0.3,"Florence","Cash","Retail","Kisumu",2025-09-14,"jennifer9683@gmail.com",NA,5,"Excellent service",3849.1
"ORD025617","CUST72768","Samantha","Gibson","Male",47,"North","Food & Beverage",8,1954.79,0.4,NA,"Mobile Money","Government","Naivasha",2023-07-05,"jacob5449@gmail.com","0798649774",3,"Poor customer service",9382.99
"ORD025618","CUST44857","Louis","Armstrong","Male",51,"Central","Home Appliances",2,2856.83,0.2,"Beatrice","Mobile Money",NA,"Kitale",2024-06-15,"christopher9883@gmail.com","0772933002",2,NA,4570.93
"ORD025619","CUST15135","Carol","Achieng","Female",67,"East","Clothing",11,364.9,0.13,"Yvonne","Cash","SME","Naivasha",2025-11-12,"adrian615@gmail.com","0757405125",5,"Excellent service",3492.09
"ORD025620","CUST46203","Russell","Richardson","Female",61,"East","Clothing",19,1756.23,0.17,"Mark","Credit Card","Retail","Nairobi",2024-08-04,"alan1751@gmail.com","0763004180",3,"Late delivery",27695.75
"ORD025621","CUST28676","Chris","Butler","Male",63,"Central","Food & Beverage",1,2133.61,0.01,"Naomi","Bank Transfer","Government","Kisumu",2024-12-16,"olivia1664@gmail.com","0759186514",5,"Fast shipping",2112.27
"ORD025622","CUST23140","Linda","Gomez","Male",53,"South","Automotive",18,1364.9,0.08,"Samuel","Bank Transfer","Government","Kisumu",2025-10-28,"derek6065@gmail.com","0719073222",2,"Fast shipping",22602.74
"ORD025623","CUST32925","George","Richardson","Female",50,"East","Electronics",14,2740.42,0.38,"Joy","Credit Card","Wholesale","Kericho",2025-02-25,"jesse7290@gmail.com","0730627863",1,"Wrong item",23786.85
"ORD025624","CUST70709","Gregory"," ","Female",54,"South","Clothing",17,1235.06,0.29,"Hilda","Cash","Wholesale",NA,2025-11-20,"pamela2933@gmail.com","0746189096",3,"Excellent service",14907.17
"ORD025625","CUST10311","Kenneth","Simpson","Female",51,"South","Sports",18,1342.83,0.24,"Queen","Credit Card","Corporate","Kisumu",2024-11-04,"andrea4504@gmail.com","0765974335",1,"Excellent service",18369.91
"ORD025626","CUST52721","Sandra","Kamau","Female",51,NA,"Furniture",12,2816.28,0.1,"Brenda","Debit Card","Corporate","Nakuru",2025-07-10,NA,"0718058844",3,"Highly recommended",30415.82
"ORD025627","CUST54460","Andrea","Maina","Male",66,"East","Books",16,2622.54,0.28,"Brenda","Cash","Government","Nakuru",2024-05-16,"jordan3568@gmail.com","0721147520",3,"Excellent service",30211.66
"ORD025628","CUST68874","Kimberly","Williamson","Male",56,"East","Electronics",7,822.71,0.05,NA,"Mobile Money","Government","Naivasha",2025-02-09,"rachel9062@gmail.com","0738594936",3,"Excellent service",5471.02
"ORD025629","CUST50827","Charlotte","Morgan","Female",62,"West","Home Appliances",4,2541.6,0.27,"Abel","Cash","Wholesale","Kisumu",2024-01-03,"keith8903@gmail.com","0792188399",3,"Poor customer service",7421.47
"ORD025630","CUST46348","Christian","Gibson","Female",66,"West","Furniture",18,363.1,0.01,"Henry","Mobile Money","SME","Meru",2023-12-07,"justin1037@gmail.com","0750403425",1,"Highly recommended",6470.44
"ORD025631","CUST33045","Karen","Burns","Female",24,"Central","Electronics",3,1995.22,0.04,"Purity","Bank Transfer","Retail","Naivasha",2030-05-02,"jeremy9849@gmail.com","0737615565",4,"Late delivery",5746.23
"ORD025632","CUST12977","Kyle","Clarke","Male",40,"Central","Books",17,358.88,0.12,"Terry","Debit Card","SME","Kisii",2023-08-05,"kenneth2049@gmail.com","0770773573",4,"Fast shipping",5368.84
"ORD025633","CUST65251","Walter","Spencer","Female",69,"South","Office Supplies",14,1709.64,0.38,"Xavier","Cash","Government","Naivasha",2024-10-14,"patrick5245@gmail.com","0789975811",2,"Late delivery",14839.68
"ORD025634","CUST22825","Aaron","Armstrong ","Male",39,"Central","Home Appliances",15,2550.55,0.28,"Diana","Credit Card","Government","Nyeri",2023-12-23,"alicia3374@gmail.com","0749358592",1,"Highly recommended",27545.94
"ORD025635","CUST39368","Arthur","Knight","Male",60,"West","Furniture",12,299.01,0.22,"Calvin","Bank Transfer","SME","Malindi",2023-05-14,"aisha5855@gmail.com","0787478461",5,"Product damaged",2798.73
"ORD025636","CUST57138","Grace","Reid","Female",28,"North","Furniture",7,785.93,0.35,"Edwin","Credit Card","Government","machakos",2025-01-08,"linda1699@gmail.com","0797245904",2,"Will buy again",3575.98
"ORD025637","CUST88263","Barbara","Russell","Male",41,"West","Automotive",20,2093.79,0.19,"Irene","Mobile Money","Corporate","Malindi",2024-07-14,"helen8393@gmail.com","0772817458",3,"Will buy again",33919.4
"ORD025638","CUST26766","Terry","Hart","Male",28,NA,"Clothing",15,701.16,0.07,"Yvonne","Debit Card","Wholesale","Eldoret",2023-09-03,"logan6704@gmail.com","0731160197",1,"Satisfied",9781.18
"ORD025639","CUST56697","Anthony","Perry","Male",50,"East","Office Supplies",10,308.8,0.01,"Quincy","Cash","Government","Meru",2023-02-11,"jane3579@gmail.com","0714093646",1,"Fast shipping",3057.12
"ORD025640","CUST55801","Gabriel","Gordon","Male",54,"North","Home Appliances",5,385.63,0.04,"Joy","Mobile Money",NA,"Eldoret",2025-12-03,"kelly5162@gmail.com","0794052110",2,"Excellent service",1851.02
"ORD025641","CUST86043","Cameron","Otieno","Female",21,"Central","Furniture",4,736.69,0.09,"Henry",NA,"Retail","Nairobi",2023-06-24,"edward232@gmail.com","0788226813",4,NA,2681.55
"ORD025642","CUST95463",NA,"Bowman","Female",75,"Central","Food & Beverage",1,685.05,0.13,"Samuel","Mobile Money","Government","Nyeri",2024-11-26,"betty9593@gmail.com","0786542730",2,"Average experience",595.99
"ORD025643","CUST56014","Frances","Hall","Male",64,"East","Food & Beverage",3,617.12,0.05,"Florence","Bank Transfer","Corporate",NA,2023-04-17,"anne4531@gmail.com","0730080751",2,"Highly recommended",1758.79
"ORD025644","CUST13002","Kimberly","Hicks","Female",30,"Central","Office Supplies",9,1700.96,0.23,"Oliver","Debit Card","Wholesale","Meru",2024-11-02,"jesse2624@gmail.com","0774800063",5,"Product damaged",11787.65
"ORD025645","CUST42420","Justin","Phillips","Male",59,"West","Sports",5,1310.04,0.26,"Alice","Bank Transfer","SME","Machakos",2023-08-08,"thomas5277@gmail.com","0730096219",3,"Poor customer service",4847.15
"ORD025646","CUST40240",NA,"Ford","Female",22,"Central","Clothing",12,1433.18,0.27,NA,"Debit Card","Retail","Thika",2024-02-20,"wayne6399@gmail.com","0733872227",3,"Average experience",12554.66
"ORD025647","CUST62127","Alicia","Johnston","Female",19,"South","Clothing",8,120.27,0.26,"Jack","Cash","SME","Kisumu",2023-10-29,"audrey5205@gmail.com","0758569917",3,"Poor customer service",712
"ORD025648","CUST69774","Brittany",NA,"Male",43,"West","Furniture",4,369.9,0.26,NA,"Credit Card","Wholesale","meru",2025-09-30,"patricia279@gmail.com",NA,3,"Wrong item",1094.9
"ORD025649","CUST32383","Megan","Johnson","Male",27,"West","Health & Beauty",5,176.84,0.12,"Collins","Bank Transfer","Corporate",NA,2025-01-10,"jacob6953@gmail.com","0767653875",5,"Excellent service",778.1
"ORD025650","CUST51612","Chris","Bryant","Male",20,"South","Home Appliances",13,1052.77,0.23,NA,"Debit Card","Wholesale","Machakos",2023-08-13,NA,"0756025659",2,NA,10538.23
"ORD025651","CUST46981","William","Newman","Female",58,"South","Health & Beauty",3,2871.8,0.09,"Naomi","Credit Card","Government","kitale",2023-05-10,"samuel284@gmail.com","0727711950",1,"Highly recommended",7840.01
